backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_ring,100,52,v4c_gpu_vector_52,v4_gpu_correct_salt,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,true
packed_noring,100,52,v4c_gpu_vector_52,v4_gpu_correct_salt,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,true
packed_prefetch,100,52,v4c_gpu_vector_52,v4_gpu_correct_salt,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,547ffd168792dccc740453071903f0f562167d44c3dd59a2774de4af98be3be0,true
packed_ring,100,53,v4c_gpu_vector_53,v4_gpu_correct_salt,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,true
packed_noring,100,53,v4c_gpu_vector_53,v4_gpu_correct_salt,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,true
packed_prefetch,100,53,v4c_gpu_vector_53,v4_gpu_correct_salt,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,c0045b4a248d34d117247ff0ed4e2c81289ae434b67a6e15b28185506cc3324f,true
packed_ring,100,54,v4c_gpu_vector_54,v4_gpu_correct_salt,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,true
packed_noring,100,54,v4c_gpu_vector_54,v4_gpu_correct_salt,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,true
packed_prefetch,100,54,v4c_gpu_vector_54,v4_gpu_correct_salt,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,b6136abcbf503e0fe301d7ed2486e9ff6de0d0b3209f3406ce8783bb9cc02b88,true
packed_ring,100,55,v4c_gpu_vector_55,v4_gpu_correct_salt,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,true
packed_noring,100,55,v4c_gpu_vector_55,v4_gpu_correct_salt,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,true
packed_prefetch,100,55,v4c_gpu_vector_55,v4_gpu_correct_salt,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,38d6b00ad06776227250b8d7965c0cfd6df9634df6c304b94fd24c41a46e4da9,true
packed_ring,100,56,v4c_gpu_vector_56,v4_gpu_correct_salt,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,true
packed_noring,100,56,v4c_gpu_vector_56,v4_gpu_correct_salt,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,true
packed_prefetch,100,56,v4c_gpu_vector_56,v4_gpu_correct_salt,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,bb737e36ccdad520e50d74404f64b1b514681f9abe3cbec9675c6e057b45a345,true
packed_ring,100,57,v4c_gpu_vector_57,v4_gpu_correct_salt,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,true
packed_noring,100,57,v4c_gpu_vector_57,v4_gpu_correct_salt,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,true
packed_prefetch,100,57,v4c_gpu_vector_57,v4_gpu_correct_salt,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,58d533788532c3aa28fd88b6bd636e178faa2dde09caffa785ebd18b6278233c,true
packed_ring,100,58,v4c_gpu_vector_58,v4_gpu_correct_salt,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,true
packed_noring,100,58,v4c_gpu_vector_58,v4_gpu_correct_salt,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,true
packed_prefetch,100,58,v4c_gpu_vector_58,v4_gpu_correct_salt,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,8d35d0ac473040175590969ffb1beb3ea411999269adc5c605dfbadb8ed22aaf,true
packed_ring,100,59,v4c_gpu_vector_59,v4_gpu_correct_salt,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,true
packed_noring,100,59,v4c_gpu_vector_59,v4_gpu_correct_salt,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,true
packed_prefetch,100,59,v4c_gpu_vector_59,v4_gpu_correct_salt,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,c1edc4016ba0b70b788f53e29f198ea6c72bfa4925d0ed8524c98c55ce6ad9de,true
packed_ring,100,60,v4c_gpu_vector_60,v4_gpu_correct_salt,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,true
packed_noring,100,60,v4c_gpu_vector_60,v4_gpu_correct_salt,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,true
packed_prefetch,100,60,v4c_gpu_vector_60,v4_gpu_correct_salt,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,8f2c1c8bc3e79740138b5da604234b0eb4cb172ed518867f07fd8110b104caff,true
packed_ring,100,61,v4c_gpu_vector_61,v4_gpu_correct_salt,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,true
packed_noring,100,61,v4c_gpu_vector_61,v4_gpu_correct_salt,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,true
packed_prefetch,100,61,v4c_gpu_vector_61,v4_gpu_correct_salt,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,2ea451cd1900374f61936484d54452eea76fd78183dde92c6a6592f2d5b7e36e,true
packed_ring,100,62,v4c_gpu_vector_62,v4_gpu_correct_salt,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,true
packed_noring,100,62,v4c_gpu_vector_62,v4_gpu_correct_salt,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,true
packed_prefetch,100,62,v4c_gpu_vector_62,v4_gpu_correct_salt,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,662ff854b14464a0686de800dace9706d67608b0b4fe30a731922ffac84c42b0,true
packed_ring,100,63,v4c_gpu_vector_63,v4_gpu_correct_salt,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,true
packed_noring,100,63,v4c_gpu_vector_63,v4_gpu_correct_salt,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,true
packed_prefetch,100,63,v4c_gpu_vector_63,v4_gpu_correct_salt,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,fd26998b947a0ed66fe055cc0341824116d45ff61d58293067d01a9bb174b9c0,true
packed_ring,100,64,v4c_gpu_vector_64,v4_gpu_correct_salt,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,true
packed_noring,100,64,v4c_gpu_vector_64,v4_gpu_correct_salt,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,true
packed_prefetch,100,64,v4c_gpu_vector_64,v4_gpu_correct_salt,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,8772ca073af5161ae4429ec14b9067277f4c2552dac5b34e1b7ec76951c46792,true
packed_ring,100,65,v4c_gpu_vector_65,v4_gpu_correct_salt,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,true
packed_noring,100,65,v4c_gpu_vector_65,v4_gpu_correct_salt,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,true
packed_prefetch,100,65,v4c_gpu_vector_65,v4_gpu_correct_salt,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,9c9a33926b2a7f1f64d7e3b3e9dc212e5c3fd1873d0482ce6a52c65438e7c766,true
packed_ring,100,66,v4c_gpu_vector_66,v4_gpu_correct_salt,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,true
packed_noring,100,66,v4c_gpu_vector_66,v4_gpu_correct_salt,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,true
packed_prefetch,100,66,v4c_gpu_vector_66,v4_gpu_correct_salt,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,404f313c941291ae55f2910694e852c3033289f620f0cf674780441a9826d7d3,true
packed_ring,100,67,v4c_gpu_vector_67,v4_gpu_correct_salt,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,true
packed_noring,100,67,v4c_gpu_vector_67,v4_gpu_correct_salt,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,true
packed_prefetch,100,67,v4c_gpu_vector_67,v4_gpu_correct_salt,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,d6594f75114a1a7b5f7e276e9ee45c5761cb390be1f4ee34b3af3f9a58a45fbe,true
packed_ring,100,68,v4c_gpu_vector_68,v4_gpu_correct_salt,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,true
packed_noring,100,68,v4c_gpu_vector_68,v4_gpu_correct_salt,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,true
packed_prefetch,100,68,v4c_gpu_vector_68,v4_gpu_correct_salt,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,194d2ea07e7b6562dc335f2345391a325040ac3f772ece74a1df5e0d8d559847,true
packed_ring,100,69,v4c_gpu_vector_69,v4_gpu_correct_salt,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,true
packed_noring,100,69,v4c_gpu_vector_69,v4_gpu_correct_salt,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,true
packed_prefetch,100,69,v4c_gpu_vector_69,v4_gpu_correct_salt,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,eb030f7b4551a2897edc66deade4dbf17ce92caf255f8e4eaf6921d4472782cb,true
packed_ring,100,70,v4c_gpu_vector_70,v4_gpu_correct_salt,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,true
packed_noring,100,70,v4c_gpu_vector_70,v4_gpu_correct_salt,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,true
packed_prefetch,100,70,v4c_gpu_vector_70,v4_gpu_correct_salt,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,3a223b344d21c0b9041ccdc1eb9e8beb8637b63d9ef904477ad0947d6fc5b097,true
packed_ring,100,71,v4c_gpu_vector_71,v4_gpu_correct_salt,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,true
packed_noring,100,71,v4c_gpu_vector_71,v4_gpu_correct_salt,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,true
packed_prefetch,100,71,v4c_gpu_vector_71,v4_gpu_correct_salt,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,985ad7cd7263af68536897e5f75c78cd286e9f5ba29d49cd97306f858905c2c3,true
packed_ring,100,72,v4c_gpu_vector_72,v4_gpu_correct_salt,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,true
packed_noring,100,72,v4c_gpu_vector_72,v4_gpu_correct_salt,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,true
packed_prefetch,100,72,v4c_gpu_vector_72,v4_gpu_correct_salt,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,aa56bf8660906d898ad3831a52e9832fec0043296fc8c82d9d6bd26090a2f2eb,true
packed_ring,100,73,v4c_gpu_vector_73,v4_gpu_correct_salt,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,true
packed_noring,100,73,v4c_gpu_vector_73,v4_gpu_correct_salt,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,true
packed_prefetch,100,73,v4c_gpu_vector_73,v4_gpu_correct_salt,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,b367cb0762a45c1f7111851fe7bf9dab1bef7a17873942ae9452dc61beb49bff,true
packed_ring,100,74,v4c_gpu_vector_74,v4_gpu_correct_salt,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,true
packed_noring,100,74,v4c_gpu_vector_74,v4_gpu_correct_salt,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,true
packed_prefetch,100,74,v4c_gpu_vector_74,v4_gpu_correct_salt,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,120346712cf7cc60f9e171a4ffa1e1789668108a644aab9e622a19d72ac33e19,true
packed_ring,100,75,v4c_gpu_vector_75,v4_gpu_correct_salt,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,true
packed_noring,100,75,v4c_gpu_vector_75,v4_gpu_correct_salt,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,true
packed_prefetch,100,75,v4c_gpu_vector_75,v4_gpu_correct_salt,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,b32c4eaed31be678cd0947949095e51a22bb433ad1c32fe2a4ce15c93c9e9d70,true
packed_ring,100,76,v4c_gpu_vector_76,v4_gpu_correct_salt,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,true
packed_noring,100,76,v4c_gpu_vector_76,v4_gpu_correct_salt,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,true
packed_prefetch,100,76,v4c_gpu_vector_76,v4_gpu_correct_salt,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,7397413aab9acf80cb7af5ec992e80670399d9d8f5c649bca6dc3b28755e5acf,true
packed_ring,100,77,v4c_gpu_vector_77,v4_gpu_correct_salt,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,true
packed_noring,100,77,v4c_gpu_vector_77,v4_gpu_correct_salt,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,true
packed_prefetch,100,77,v4c_gpu_vector_77,v4_gpu_correct_salt,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,38087c7205216fc91f90c010257b6091d2c54fdf22c29b4a00b564a562c63d22,true
packed_ring,100,78,v4c_gpu_vector_78,v4_gpu_correct_salt,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,true
packed_noring,100,78,v4c_gpu_vector_78,v4_gpu_correct_salt,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,true
packed_prefetch,100,78,v4c_gpu_vector_78,v4_gpu_correct_salt,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,23b6e6ad584ee95a80bc1e7214c4b99bcdad5bb5dab5466620596c368a9ff45d,true
packed_ring,100,79,v4c_gpu_vector_79,v4_gpu_correct_salt,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,true
packed_noring,100,79,v4c_gpu_vector_79,v4_gpu_correct_salt,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,true
packed_prefetch,100,79,v4c_gpu_vector_79,v4_gpu_correct_salt,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,22b8809c6880a47e8a67f00f910923879996795cb66cf7ee9a7e11e109b32964,true
packed_ring,100,80,v4c_gpu_vector_80,v4_gpu_correct_salt,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,true
packed_noring,100,80,v4c_gpu_vector_80,v4_gpu_correct_salt,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,true
packed_prefetch,100,80,v4c_gpu_vector_80,v4_gpu_correct_salt,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,36ffb8fc0ae5ddf249feed9e753b3a28f6a42bec8313528eaf1af399bdcdbb42,true
packed_ring,100,81,v4c_gpu_vector_81,v4_gpu_correct_salt,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,true
packed_noring,100,81,v4c_gpu_vector_81,v4_gpu_correct_salt,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,true
packed_prefetch,100,81,v4c_gpu_vector_81,v4_gpu_correct_salt,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,0ae6039b8a7ae86baf18cbc42f244936d55ceeff1ec4e1573dddb58e6abd60a9,true
packed_ring,100,82,v4c_gpu_vector_82,v4_gpu_correct_salt,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,true
packed_noring,100,82,v4c_gpu_vector_82,v4_gpu_correct_salt,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,true
packed_prefetch,100,82,v4c_gpu_vector_82,v4_gpu_correct_salt,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,6076775b46f0c185b3a611ec62dee357b0431d36e7d6046aa90f9781ef53b7e3,true
packed_ring,100,83,v4c_gpu_vector_83,v4_gpu_correct_salt,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,true
packed_noring,100,83,v4c_gpu_vector_83,v4_gpu_correct_salt,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,true
packed_prefetch,100,83,v4c_gpu_vector_83,v4_gpu_correct_salt,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,ed02cce48249341559ed355c2a155283fd333b0c4a36929a888651ac4a624b02,true
packed_ring,100,84,v4c_gpu_vector_84,v4_gpu_correct_salt,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,true
packed_noring,100,84,v4c_gpu_vector_84,v4_gpu_correct_salt,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,true
packed_prefetch,100,84,v4c_gpu_vector_84,v4_gpu_correct_salt,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,9be1636a9751eb5312167973a5dfaec0ce8f6fc9839d3ff6d3bd76261f72951c,true
packed_ring,100,85,v4c_gpu_vector_85,v4_gpu_correct_salt,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,true
packed_noring,100,85,v4c_gpu_vector_85,v4_gpu_correct_salt,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,true
packed_prefetch,100,85,v4c_gpu_vector_85,v4_gpu_correct_salt,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,4cfbd73d8827e105627be4a63f254a35441fe57abae559d1d49b15f7df873333,true
packed_ring,100,86,v4c_gpu_vector_86,v4_gpu_correct_salt,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,true
packed_noring,100,86,v4c_gpu_vector_86,v4_gpu_correct_salt,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,true
packed_prefetch,100,86,v4c_gpu_vector_86,v4_gpu_correct_salt,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,845f71b96aa6c0bb45ad144eec59bd300d45d147e3b06b1be2ccb771ca1bb113,true
packed_ring,100,87,v4c_gpu_vector_87,v4_gpu_correct_salt,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,true
packed_noring,100,87,v4c_gpu_vector_87,v4_gpu_correct_salt,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,true
packed_prefetch,100,87,v4c_gpu_vector_87,v4_gpu_correct_salt,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,0bb001d52887d959beed1170bcb7fe3e02e6acadee4975fc52a9c4430dd4e3e2,true
packed_ring,100,88,v4c_gpu_vector_88,v4_gpu_correct_salt,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,true
packed_noring,100,88,v4c_gpu_vector_88,v4_gpu_correct_salt,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,true
packed_prefetch,100,88,v4c_gpu_vector_88,v4_gpu_correct_salt,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,2f9944b3f327ec3733dacdcfb8b1c04ccbd6be79c50fd31a6c2369b1c5a618fb,true
packed_ring,100,89,v4c_gpu_vector_89,v4_gpu_correct_salt,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,8346de750cd86851fc19816a61953163b939ba37adf640dd62203f010f9a53f7,true
